,first_hitter,inning,firsst_score,second_score,pre_high_LI,pre_get_point,pre_pinch_result,OBP,score_num
0,4,7,2,6,0.6,False,0,0.0,0
0,4,8,2,6,0.1,False,0,0.0,0
0,7,8,2,7,0.6,False,0,0.5,1
0,7,9,2,7,0.1,True,0,0.5,0
0,1,1,4,0,0,False,0,0.625,4
0,1,1,4,1,1.9,True,0,0.5,1
0,9,2,4,1,1.2,True,0,0.4,0
0,6,2,4,2,1.1,False,0,0.5,1
0,5,3,4,2,1.5,True,0,0.4,0
0,2,3,4,2,1.5,False,0,0.25,0
0,1,4,7,2,1.4,False,0,0.625,3
0,6,4,7,2,1.4,True,0,0.5,0
0,9,5,7,2,0,False,0,0.0,0
0,1,5,7,4,0,False,0,0.4,2
0,3,6,9,4,0.7,True,0,0.5,2
0,6,6,9,4,0.7,True,0,0.0,0
0,9,7,9,4,0,False,0,0.0,0
0,9,7,9,4,0,False,0,0.0,0
0,3,8,9,4,0,False,0,0.5,0
0,3,8,9,4,0,False,0,0.25,0
0,6,9,10,4,0,False,0,1.0,1
0,7,9,10,4,0,True,0,0.25,0
0,1,1,0,0,0,False,0,0.25,0
0,1,1,0,0,1.1,False,0,0.25,0
0,5,2,0,0,0.9,False,0,0.0,0
0,5,2,0,0,0.9,False,0,0.0,0
0,8,3,0,0,0.9,False,0,0.0,0
0,8,3,0,0,1.0,False,0,0.0,0
0,2,4,0,0,1.0,False,0,0.0,0
0,2,4,0,2,1.1,False,0,0.5,2
0,5,5,0,2,1.7,True,0,0.5,0
0,7,5,0,2,1.9,False,0,0.0,0
0,9,6,6,2,0.6,False,0,0.778,6
0,1,6,6,2,3.9,True,0,0.25,0
0,1,7,7,2,1.0,False,0,0.5,1
0,5,7,7,2,0.4,True,0,0.0,0
0,6,8,7,2,0,False,0,0.5,0
0,8,8,7,2,0,False,0,0.4,0
0,1,9,7,2,0,False,0,0.5,0
0,4,9,7,2,0,False,0,0.0,0
0,1,1,0,0,0,False,0,0.333,0
0,1,1,0,0,1.4,False,0,0.25,0
0,4,2,0,0,1.1,False,0,0.333,0
0,5,2,0,0,1.5,False,0,0.25,0
0,8,3,3,0,0.9,False,0,0.714,3
0,9,3,3,0,2.7,True,0,0.25,0
0,7,4,3,0,1.2,False,0,0.333,0
0,4,4,3,1,0.8,False,0,0.4,1
0,1,5,3,1,2.1,True,0,0.25,0
0,9,5,3,2,1.0,False,0,0.5,1
0,5,6,8,2,2.5,True,0,0.75,5
0,6,6,8,2,2.2,True,0,0.0,0
0,5,7,8,2,0,False,0,0.25,0
0,9,7,8,2,0,False,0,0.25,0
0,9,8,8,2,0,False,0,0.4,0
0,4,8,8,2,0,False,0,0.25,0
0,5,9,9,2,0,False,0,0.4,1
0,8,9,9,2,0,True,0,0.25,0
0,1,1,0,0,0,False,0,0.333,0
0,1,1,0,0,1.4,False,0,0.333,0
0,5,2,0,0,1.1,False,0,0.5,0
0,4,2,0,0,2.9,False,1,0.25,0
0,2,3,0,0,1.2,False,0,0.25,0
0,8,3,0,0,1.0,False,0,0.0,0
0,5,4,0,0,1.0,False,0,0.333,0
0,2,4,0,0,1.4,False,0,0.0,0
0,8,5,0,0,1.1,False,0,0.25,0
0,5,5,0,0,1.6,False,0,0.333,0
0,3,6,0,0,1.6,False,0,0.5,0
0,9,6,0,0,2.1,False,1,0.4,0
0,6,7,0,0,2.5,False,1,0.333,0
0,5,7,0,0,2.1,False,1,0.0,0
0,1,8,5,0,1.5,False,0,0.625,5
0,8,8,5,0,3.8,True,0,0.0,0
0,1,9,6,0,0,False,0,0.5,1
0,2,9,6,0,0,True,0,0.333,0
0,1,1,0,0,0,False,0,0.25,0
0,1,1,0,0,1.2,False,0,0.0,0
0,5,2,0,0,0.9,False,0,0.25,0
0,4,2,0,0,1.5,False,0,0.0,0
0,9,3,4,0,0.9,False,0,0.667,4
0,7,3,4,0,3.1,True,0,0.25,0
0,9,4,8,0,1.3,False,0,0.625,4
0,2,4,8,0,0.7,True,0,0.0,0
0,8,5,8,0,0,False,0,0.0,0
0,5,5,8,0,0,False,0,0.25,0
0,2,6,8,0,0,False,0,0.333,0
0,9,6,8,0,0,False,0,0.4,0
0,5,7,9,0,0,False,0,0.5,1
0,5,7,9,0,0,True,0,0.333,0
0,9,8,9,0,0,False,0,0.0,0
0,8,8,9,0,0,False,0,0.6,0
0,3,9,9,0,0,False,0,0.4,0
0,4,9,9,4,0,False,0,0.667,4
0,1,1,0,0,0,False,0,0.25,0
0,1,1,0,0,1.1,False,0,0.25,0
0,4,2,1,0,1.4,False,0,0.6,1
0,5,2,1,1,2.0,True,0,0.5,1
0,1,3,1,1,1.7,True,0,0.333,0
0,2,3,1,5,1.3,False,0,0.5,4
0,5,4,1,5,1.6,True,0,0.0,0
0,9,4,1,5,0.7,False,0,0.333,0
0,8,5,2,5,0.5,False,0,0.4,1
0,4,5,2,5,1.0,True,0,0.333,0
0,4,6,2,5,0.5,False,0,0.0,0
0,7,6,2,5,1.0,False,0,0.25,0
0,7,7,2,5,0.3,False,0,0.0,0
0,2,7,2,5,1.0,False,0,0.4,0
0,1,8,2,5,0.5,False,0,0.0,0
0,7,8,2,6,0.9,False,0,0.5,1
0,4,9,2,6,0.2,True,0,0.5,0
0,1,1,0,0,0,False,0,0.333,0
0,1,1,0,0,1.1,False,0,0.4,0
0,4,2,0,0,1.9,False,0,0.0,0
0,6,2,0,1,0.9,False,0,0.5,1
0,7,3,0,1,1.2,True,0,0.333,0
0,2,3,0,1,1.7,False,0,0.333,0
0,2,4,0,1,1.3,False,0,0.25,0
0,6,4,0,1,1.1,False,0,0.0,0
0,6,5,0,1,0.9,False,0,0.0,0
0,9,5,0,1,1.3,False,0,0.6,0
0,9,6,0,1,2.7,False,1,0.333,0
0,6,6,0,2,1.9,False,0,0.5,1
0,3,7,0,2,1.4,True,0,0.25,0
0,2,7,0,2,2.3,False,1,0.5,0
0,7,8,0,2,0.7,False,0,0.4,0
0,5,8,0,2,2.7,False,1,0.5,0
0,3,9,0,2,0.5,False,0,0.25,0
0,1,1,2,0,0,False,0,0.571,2
0,1,1,2,0,1.7,True,0,0.333,0
0,8,2,3,0,1.2,False,0,0.667,1
0,4,2,3,1,1.1,True,0,0.4,1
0,4,3,3,1,1.6,True,0,0.667,0
0,9,3,3,2,2.2,False,1,0.4,1
0,1,4,3,2,2.3,True,0,0.333,0
0,5,4,3,2,1.2,False,0,0.4,0
0,4,5,8,2,2.3,False,1,0.667,5
0,1,5,8,2,1.5,True,0,0.0,0
0,4,6,8,2,0,False,0,0.5,0
0,4,6,8,2,0,False,0,0.0,0
0,1,7,8,2,0,False,0,0.0,0
0,7,7,8,2,0,False,0,0.25,0
0,4,8,8,2,0,False,0,0.0,0
0,2,8,8,2,0,False,0,0.4,0
0,7,9,8,2,0,False,0,0.5,0
0,7,9,8,2,0,False,0,0.25,0
